# provenance
# target	aptus data-acquisition brief target 2 — communication scenarios (file 2 of 2): the scope item <-> communication scenario bridge
# source_url	https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope
# source_title	SAP S/4HANA Cloud Public Edition — "Available Interfaces for Your Selected Scope" (SAP_S4HANA_BEST_PRACTICES, version 2608). SAP's own words: "This overview provides a mapping of SAP S/4HANA Cloud Public Edition scope items and available APIs in the respective business context".
# source_table_columns	Scope Item ID | Description | Interface ID | Interface Description | Interface Type | Communication Scenario ID | New This Release | Link to Set-Up Instructions
# access_method	anonymous read of help.sap.com's own published content service (http.svc/pagecontent). No login, no api.sap.com traffic, no DOM scraping.
# date_read	2026-09-07
# release	2608
# rows_in_source_table	5658
# completeness	complete for this source: every row of the published table was parsed, and 1149 distinct scope-item/scenario pairs resulted. Floor with respect to SAP overall — a scope item whose scenario SAP documents only in its Set-Up Instructions (SAP Signavio Process Navigator, login required) and not in this table is not here, and the size of that gap cannot be measured from this source.
# scope_items_covered	353 distinct scope items appear in the table
# link_source	PUBLISHED on every row: SAP states the scope item and the communication scenario in the same table row. No row in this file is derived.
# empty_columns	mandatory is empty on every row: the published table does not state whether a scenario is mandatory or optional for the scope item. SAP states that per scope item in its Set-Up Instructions. Empty means not published, not "optional".
# empty_scope_item_id	17 source rows carry no scope item because SAP marks them "Relevant for solution" (the interface applies to the whole solution, not one scope item). They are kept with an empty scope_item_id and the evidence says so, rather than dropped.
# not_claimed	this file states what SAP publishes for release 2608. It says nothing about what any tenant has activated or arranged.
scope_item_id	comm_scenario_id	mandatory	source_url	link_source	evidence
3BX	SAP_COM_0378		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3BX ("Warehouse Physical Inventory") against Communication Scenario ID SAP_COM_0378 on 2 row(s); interface(s): API_WHSE_PHYSINVENTORYITEM_0001, API_WHSE_PHYSINVTRYITEM_2_G4BA; interface type(s): OData.
3BX	SAP_COM_0755		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3BX ("Warehouse Physical Inventory") against Communication Scenario ID SAP_COM_0755 on 1 row(s); interface(s): API_WAREHOUSE_AVAILABLE_STOCK_0001_G4BA; interface type(s): OData.
3BX	SAP_COM_2006		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3BX ("Warehouse Physical Inventory") against Communication Scenario ID SAP_COM_2006 on 11 row(s); interface(s): /SCWM/INB_DLV_SAVEREPLICA, /SCWM/OBDLV_CHNG_QUAN_MUL, /SCWM/OUTB_DLV_SAVEREPLICA, /SCWM/QDECIDED_FUP_PROCESS, /SCWM/QLOT_SET_LOT_SIZE, /SPE/GOODSMVT_CREATE, /SPE/INB_DELIVERY_CONFIRM_DEC, /SPE/INB_DELIVERY_REPLACE, BAPI_OUTB_DELIVERY_CHANGE, BAPI_OUTB_DELIVERY_CONFIRM_DEC, BAPI_OUTB_DELIVERY_REJECT; interface type(s): RFC.
3D2	SAP_COM_0294		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0294 on 10 row(s); interface(s): API_PURGPRCGCONDITIONRECORD_SRV_0001, API_PURGPRICINGCONDITIONTYPE_SRV_0001, API_PURGPRICINGPROCEDURE_SRV_0001, API_SLSPRCGACCESSSEQUENCE_0001_G4BA, API_SLSPRCGCNDNEXCLUSION_0001_G4BA, API_SLSPRCGCONDITIONFIELD_0001_G4BA, API_SLSPRCGCONDITIONTABLE_0001_G4BA, API_SLSPRICINGCONDITIONRECORD_SRV_0001, API_SLSPRICINGCONDITIONTYPE_SRV_0001, API_SLSPRICINGPROCEDURE_SRV_0001; interface type(s): OData.
3D2	SAP_COM_0295		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0295 on 2 row(s); interface(s): CO_MMCM_ESR_PURG_PRICING_COND, CO_SDCM_ESR_SALES_PRICING_COND; interface type(s): SOAP.
3D2	SAP_COM_0350		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0350 on 2 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_SERVICE_ORDER_SRV_0001; interface type(s): OData.
3D2	SAP_COM_0352		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0352 on 1 row(s); interface(s): API_SERVICE_CONFIRMATION_SRV_0001; interface type(s): OData.
3D2	SAP_COM_0355		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0355 on 3 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_SERVICE_QUOTATION_SRV_0001, API_SERVICE_QUOTATION_SRV_0002; interface type(s): OData.
3D2	SAP_COM_0395		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0395 on 9 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_EQUIPMENT_0001, API_EQUIPMENT_STRUCLIST_G4BA, API_FUNCNLLOC_STRUCLIST_G4BA, API_FUNCTIONALLOCATION_0001, API_MAINTENANCETASKLIST_G4BA, API_MASTERWARRANTY_G4BA, API_MATERIALSERIALNUMBER_G4BA, API_MEASURINGPOINT_G4BA; interface type(s): OData.
3D2	SAP_COM_0396		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0396 on 2 row(s); interface(s): API_MAINTENANCEITEM_0001, API_MAINTENANCEPLAN_0001; interface type(s): OData.
3D2	SAP_COM_0398		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0398 on 2 row(s); interface(s): API_MAINTORDERCONFIRMATION_0001, API_MEASUREMENTDOCUMENT_G4BA; interface type(s): OData.
3D2	SAP_COM_0423		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0423 on 5 row(s); interface(s): CO_CRMS4_SRVC_CONF_BLK_REQUEST, CO_CRMS4_SRVC_CONF_REQUEST, CO_CRMS4_SRVC_NOTIFY_REQUEST, SERVICECONFIRMATIONBULKREQUEST, SERVICECONFIRMATIONREQUEST_IN; interface type(s): SOAP.
3D2	SAP_COM_0424		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0424 on 5 row(s); interface(s): CO_CRMS4_SERVICE_ORDER_BULK_CO, CO_CRMS4_SRVO_CONF_REQUEST, CO_CRMS4_SRVO_NOTIFY_REQUEST, SERVICEORDERBULKREQUEST_IN, SERVICEORDERREQUEST_IN; interface type(s): SOAP.
3D2	SAP_COM_0715		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0715 on 2 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_SERVICE_ORDER_TEMPLATE_SRV_0001; interface type(s): OData.
3D2	SAP_COM_0764		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0764 on 5 row(s); interface(s): API_SERVICECANCELLATIONPARTY_G4BA, API_SERVICECANCELLATIONREASON_G4BA, API_SERVICEDOCUMENTITEMCATEGORY_G4BA, API_SERVICEDOCUMENTPRIORITY_G4BA, API_SERVICEDOCUMENTTYPE_G4BA; interface type(s): OData.
3D2	SAP_COM_0A92		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3D2 ("Service Order Management and Monitoring") against Communication Scenario ID SAP_COM_0A92 on 1 row(s); interface(s): API_SERVDOCS_SETTLEMENT_RULE_G4BA; interface type(s): OData.
3DV	SAP_COM_0386		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3DV ("Warehouse Production Integration") against Communication Scenario ID SAP_COM_0386 on 1 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001; interface type(s): OData.
3DV	SAP_COM_0755		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3DV ("Warehouse Production Integration") against Communication Scenario ID SAP_COM_0755 on 1 row(s); interface(s): API_WAREHOUSE_AVAILABLE_STOCK_0001_G4BA; interface type(s): OData.
3DV	SAP_COM_0A65		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3DV ("Warehouse Production Integration") against Communication Scenario ID SAP_COM_0A65 on 1 row(s); interface(s): API_WRHSMGMTCONTROLCYCLE_G4BA; interface type(s): OData.
3DV	SAP_COM_2006		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3DV ("Warehouse Production Integration") against Communication Scenario ID SAP_COM_2006 on 11 row(s); interface(s): /SCWM/INB_DLV_SAVEREPLICA, /SCWM/OBDLV_CHNG_QUAN_MUL, /SCWM/OUTB_DLV_SAVEREPLICA, /SCWM/QDECIDED_FUP_PROCESS, /SCWM/QLOT_SET_LOT_SIZE, /SPE/GOODSMVT_CREATE, /SPE/INB_DELIVERY_CONFIRM_DEC, /SPE/INB_DELIVERY_REPLACE, BAPI_OUTB_DELIVERY_CHANGE, BAPI_OUTB_DELIVERY_CONFIRM_DEC, BAPI_OUTB_DELIVERY_REJECT; interface type(s): RFC.
3DX	SAP_COM_0165		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3DX ("Convergent Invoicing – Management and Rating of Consumption Items") against Communication Scenario ID SAP_COM_0165 on 16 row(s); interface(s): API_CABILLABLEITEM_G4BA, API_CABILLINGDOCUMENT_G4BA, API_CABILLINGPLAN_G4BA, API_CABILLINGREQUEST_G4BA, API_CACONSUMPTIONITEM_G4BA, API_CAINVCGCLRFCTNCASE_G4BA, API_CAINVOICINGDOCUMENT_G4BA, API_CAMASTERDATAID_G4BA, API_CV_ATTACHMENT_SRV_0001, APS_CHD_API_CHANGEDOCUMENT_G4BA, BILLABLEITEMSCREATEREQUEST_IN, CINV_BILLINGPLAN, CINV_INVOICINGDOCUMENT, CONSUMPTIONITEMSCREATEREQUEST_, CO_CINV_BILLABLE_ITEMS_CREATE, CO_CINV_CONSUMPTION_ITEMS_CREA; interface type(s): OData, SOAP.
3EN	SAP_COM_0114		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0114 on 7 row(s); interface(s): CO_FNDEI_CURRENCY_RL, CO_FNDEI_EXCHANGERATE_RL, CO_FNDEI_INCOTERMS_RL, CO_FNDEI_ITEMCATEGORY_RL, CO_FNDEI_MATERIALGROUP_RL, CO_FNDEI_REGION_RL, CO_FNDEI_UNITOFMEASUREMENT_RL; interface type(s): SOAP.
3EN	SAP_COM_0116		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0116 on 7 row(s); interface(s): API_PURCHASINGGROUP_G4BA, API_PURCHASINGORGANIZATION_G4BA, CO_LOG_MDR_ACCT_ASS_CATEGORY, CO_LOG_MDR_PLANT, CO_LOG_MDR_PLANT_PURCH_ORG, CO_LOG_MDR_PURCHASING_GROUP, CO_LOG_MDR_PURCHASING_ORG; interface type(s): OData, SOAP.
3EN	SAP_COM_0179		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0179 on 17 row(s); interface(s): API_COSTCENTER_HIERARCHY_G4BA, COSTCENTREGROUPHIERARCHYREPLRQ, COSTCENTREREPLICATIONBULKRQ, CO_BNSCOMPANY_CODE_MASTER_DATA, CO_BNSCOST_CENTER_MASTER_DATA, CO_BNSGLACCOUNT_MASTER_DATA_RE, CO_BNSPRFT_CENTER_MASTER_DATA, CO_BNSTAX_CODE_MASTER_DATA_REP, CO_COST_CENTRE_GROUP_HIERAR, CO_COST_CENTRE_REPLICATION_OUT, CO_KBAS_COSTCTRGRPHRYRPLCO, CO_KBAS_COSTCTRRPLCTNCO, CO_KE1_PRCTRGRPRPLCTNCO, CO_KE1_PRCTRRPLCTNBULKCO, CO_PROFIT_CENTRE_GROUP_HIERARC, PROFITCENTREGROUPHIERARCHYREP1, PROFITCENTREREPLICATIONBULKREQ; interface type(s): OData, SOAP.
3EN	SAP_COM_0238		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0238 on 4 row(s); interface(s): CO_MMPUR_PO_ITEM_HIST_NOTIF, CO_PUR_ORDER_STATUS_NOTIF_OUT, MMPUR_PURCHASEORDERREQUEST_IN, PURCHASEORDERREQUEST_IN_V2; interface type(s): SOAP.
3EN	SAP_COM_0239		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0239 on 3 row(s); interface(s): CO_MMPUR_PR_ITEM_PRC_NOTIF, CO_PUR_REQUISITION_STATUS_OUT, MMPUR_PURREQUISITIONREQUEST_IN; interface type(s): SOAP.
3EN	SAP_COM_0292		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0292 on 5 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_PURCHASEREQUISITION_2_G4BA, API_PURCHASEREQ_PROCESS_SRV_0001, CO_MMPUR_PR_ITEM_PRC_NOTIF, CO_MMPUR_PURREQN_REP_NOTIF_OUT; interface type(s): OData, SOAP.
3EN	SAP_COM_0293		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0293 on 1 row(s); interface(s): PURCHASEORDERITEMHISTORYNOTIFI; interface type(s): SOAP.
3EN	SAP_COM_0782		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3EN ("Guided Buying for Central Procurement with SAP Ariba Buying") against Communication Scenario ID SAP_COM_0782 on 1 row(s); interface(s): API_SSPOPENITMGOODSRECEIPT_0001_G4BA; interface type(s): OData.
3F7	SAP_COM_0381		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3F7 ("Joint Venture Accounting") against Communication Scenario ID SAP_COM_0381 on 2 row(s); interface(s): API_CV_ATTACHMENT_SRV_0001, API_JVA_BILLING_SRV_0001; interface type(s): OData.
3F7	SAP_COM_0383		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3F7 ("Joint Venture Accounting") against Communication Scenario ID SAP_COM_0383 on 2 row(s); interface(s): API_JNTOPGAGRMT_G4BA, API_JOINTVENTURE_G4BA; interface type(s): OData.
3F7	SAP_COM_0A73		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3F7 ("Joint Venture Accounting") against Communication Scenario ID SAP_COM_0A73 on 1 row(s); interface(s): API_JOINTVENTUREPARTNER_0001_G4BA; interface type(s): OData.
3FC	SAP_COM_0797		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3FC ("Assess Dangerous Goods for a Product") against Communication Scenario ID SAP_COM_0797 on 25 row(s); interface(s): API_CHEMICALCOMPLIANCEINFO_G4BA, API_COMPANYSUBSTANCE_G4BA, API_COMPLIANCEREQVERS_G4BA, API_CV_ATTACHMENT_SRV_0001, API_DANGEROUSGDSCLASSFCTN_G4BA, API_DNGRSGDSBASICCLASSFCTN_G4BA, API_ECOLOGICALPROPERTY_G4BA, API_GHSCLASSFCTNASSESSMENT_G4BA, API_GHSLABELINGASSESSMENT_G4BA, API_HANDLINGANDSTORAGE_G4BA, API_MULTICOMPONENTPRODUCT_G4BA, API_PHYSICALCHEMICALPROPERTY_G4BA, API_POISONCENTERNOTIFICATION_G4BA, API_POLYMERCOMPOSITION_G4BA, API_PRODANALYTICALCOMPOSITION_G4BA, API_PRODCMPLNCBRNDDPRODUCT_G4BA, API_PRODCMPLNCPHRSENABLEDFIELD_G4BA, API_PRODMATERIALBSDCOMPOSITION_G4BA, API_PRODUCTCOMPLIANCEUSE_G4BA, API_PRODUCTMARKETASSESSMENT_G4BA, API_REGULATORYDATAASSESSMENT_G4BA, API_SAFETYDATASHEETASSESSMENT_G4BA, API_SAFETYRELATEDPROPERTY_G4BA, API_STORAGECLASS_G4BA, API_TOXICOLOGICALPROPERTY_G4BA; interface type(s): OData.
3FP	SAP_COM_0369		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3FP ("Lean Incident Management Reporting") against Communication Scenario ID SAP_COM_0369 on 1 row(s); interface(s): API_EHS_REPORT_INCIDENT_SRV_0001; interface type(s): OData.
3G8	SAP_COM_0A60		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3G8 ("Dangerous Goods in the Value Chain") against Communication Scenario ID SAP_COM_0A60 on 1 row(s); interface(s): API_PRODCMPLNCLOGSDOCUMENT_G4BA; interface type(s): OData.
3HV	SAP_COM_0652		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3HV ("Store Connectivity – Inbound") against Communication Scenario ID SAP_COM_0652 on 4 row(s); interface(s): CO_WPOS_POS_FINANCIAL_TRANSACT, CO_WPOS_POS_SALES_TRANSACTION, POSFINANCIALTRANSACTIONSCREATE, POSSALESTRANSACTIONSCREATEREQU; interface type(s): SOAP.
3I2	SAP_COM_0640		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3I2 ("Store Connectivity – Outbound") against Communication Scenario ID SAP_COM_0640 on 1 row(s); interface(s): CO_WART_PRMRCHV_REPLBLKRQ_OUT; interface type(s): SOAP.
3I5	SAP_COM_0790		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3I5 ("Assortments") against Communication Scenario ID SAP_COM_0790 on 1 row(s); interface(s): API_RFM_ASSORTMENT_MODULE_G4BA; interface type(s): OData.
3I5	SAP_COM_0792		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3I5 ("Assortments") against Communication Scenario ID SAP_COM_0792 on 1 row(s); interface(s): API_RFM_PROD_DC_LISTING_G4BA; interface type(s): OData.
3KK	SAP_COM_0362		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3KK ("Contract-Based Revenue Recognition – IFRS") against Communication Scenario ID SAP_COM_0362 on 1 row(s); interface(s): RACONTRSETFREEZEPERDSIN; interface type(s): SOAP.
3KK	SAP_COM_0701		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3KK ("Contract-Based Revenue Recognition – IFRS") against Communication Scenario ID SAP_COM_0701 on 4 row(s); interface(s): REVENUEACCOUNTINGCONTRACTBYCOS, REVENUEACCOUNTINGCONTRACTBYFUL, REVENUEACCOUNTINGCONTRACTBYINV, REVENUEACCOUNTINGCONTRACTBYORD; interface type(s): SOAP.
3KX	SAP_COM_0391		https://help.sap.com/docs/s4hana-best-practices/s4cld-api/available-interfaces-for-your-selected-scope	PUBLISHED	SAP published table "Available Interfaces for Your Selected Scope" (2608) lists scope item 3KX ("Privacy Risk Detection with SAP Risk and Assurance Management") against Communication Scenario ID SAP_COM_0391 on 1 row(s); interface(s): GRCSPG_BASELINE_CONTENT_SRV_0001; interface type(s): OData.
